device,case_id,family,cells,rank,payload_bytes,consumers,reuse,working_records,cache,comparison,median_difference_us,ci_low,ci_high,winner,test_effect_mean_us,raw_p,test,multiple_testing_family,corrected_p
cpu,74,interleaved_tenants,576,32,73728,3,8,16,warm,G minus F,-4610.618000000002,-4639.576999999989,-4551.509999999989,G,-4593.406545454543,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,74,interleaved_tenants,576,32,73728,3,8,16,warm,F minus D,-23952.982000000036,-24060.413000000008,-23896.42200000002,F,-23954.16927272728,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,74,interleaved_tenants,576,32,73728,3,8,16,warm,E minus D,-23992.891000000032,-24030.132000000005,-23874.054999999993,E,-23961.112181818185,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,75,interleaved_tenants,576,32,73728,3,32,16,warm,E minus C,-10156.558000000055,-10283.675000000097,-9963.951000000023,E,-10133.157090909122,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,75,interleaved_tenants,576,32,73728,3,32,16,warm,D minus C,85707.07199999981,85344.19500000033,86009.60000000015,C,85737.53427272725,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,75,interleaved_tenants,576,32,73728,3,32,16,warm,G minus F,-20292.720000000078,-20486.18799999995,-20066.25500000001,G,-20289.574909090905,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,75,interleaved_tenants,576,32,73728,3,32,16,warm,F minus D,-95781.57699999999,-96017.05899999975,-95446.5719999999,F,-95861.9284545455,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,75,interleaved_tenants,576,32,73728,3,32,16,warm,E minus D,-95863.62999999986,-96094.55400000012,-95495.92699999991,E,-95870.6913636364,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,0,core,36,32,4608,1,1,1,warm,E minus C,-20.251000000000005,-24.22800000000001,-14.363,E,-19.59236363636364,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,0,core,36,32,4608,1,1,1,warm,D minus C,-18.83499999999998,-23.638000000000005,-11.625,D,-18.329363636363638,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,0,core,36,32,4608,1,1,1,warm,G minus F,13.478999999999985,-0.20599999999998886,17.846000000000004,unresolved,8.939181818181817,0.03515625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,0,core,36,32,4608,1,1,1,warm,F minus D,-2.762999999999977,-5.2029999999999745,6.3870000000000005,unresolved,0.5074545454545448,0.8818359375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,0,core,36,32,4608,1,1,1,warm,E minus D,-1.870999999999981,-2.5800000000000125,3.0829999999999984,unresolved,-1.2630000000000001,0.4072265625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,1,core,36,32,4608,1,2,1,warm,E minus C,-39.841999999999985,-43.849000000000046,-30.27600000000001,E,-38.10981818181819,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,1,core,36,32,4608,1,2,1,warm,D minus C,-34.48200000000003,-36.87699999999995,-30.627999999999986,D,-34.507000000000005,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,1,core,36,32,4608,1,2,1,warm,G minus F,13.273000000000025,9.722999999999956,15.013000000000034,F,9.57363636363638,0.0263671875,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,1,core,36,32,4608,1,2,1,warm,F minus D,-5.658999999999992,-9.625999999999976,7.9389999999999645,unresolved,-1.8710000000000067,0.625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,1,core,36,32,4608,1,2,1,warm,E minus D,-1.1779999999999973,-9.367000000000019,3.56899999999996,unresolved,-3.6028181818181895,0.166015625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,2,core,36,32,4608,1,4,1,warm,E minus C,-83.46100000000001,-91.26000000000005,-73.09100000000001,E,-83.1897272727273,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,2,core,36,32,4608,1,4,1,warm,D minus C,-78.77799999999996,-86.33399999999995,-69.96100000000001,D,-79.2218181818182,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,2,core,36,32,4608,1,4,1,warm,G minus F,13.499000000000024,8.326000000000079,25.66199999999992,F,15.579272727272734,0.001953125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,2,core,36,32,4608,1,4,1,warm,F minus D,-7.086999999999989,-17.50200000000001,1.2830000000000155,unresolved,-7.7405454545454715,0.0283203125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,2,core,36,32,4608,1,4,1,warm,E minus D,-6.682000000000016,-9.25,5.204000000000008,unresolved,-3.9679090909090955,0.1640625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,3,core,36,32,4608,1,8,1,warm,E minus C,-140.29200000000014,-157.34399999999994,-110.28699999999992,E,-146.97327272727273,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,3,core,36,32,4608,1,8,1,warm,D minus C,-134.4000000000002,-148.60199999999986,-125.80100000000004,D,-148.16072727272729,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,3,core,36,32,4608,1,8,1,warm,G minus F,12.249000000000024,5.346000000000004,17.287999999999897,F,-84.17309090909094,0.9990234375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,3,core,36,32,4608,1,8,1,warm,F minus D,-3.2450000000001182,-16.959999999999923,14.390999999999735,unresolved,91.60363636363637,0.537109375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,3,core,36,32,4608,1,8,1,warm,E minus D,-5.019000000000119,-14.484000000000037,15.597999999999843,unresolved,1.1874545454545051,0.8408203125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,4,core,36,32,4608,1,16,1,warm,E minus C,-280.63499999999954,-285.72699999999986,-256.4330000000002,E,-270.40572727272723,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,4,core,36,32,4608,1,16,1,warm,D minus C,-272.327,-279.057,-264.7080000000001,D,-271.83845454545457,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,4,core,36,32,4608,1,16,1,warm,G minus F,9.335000000000036,2.865000000000009,18.40099999999984,F,11.621000000000032,0.009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,4,core,36,32,4608,1,16,1,warm,F minus D,-4.106999999999971,-10.802000000000135,0.9980000000002747,unresolved,-4.082090909090891,0.1767578125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,4,core,36,32,4608,1,16,1,warm,E minus D,1.83400000000006,-11.077999999999747,10.19900000000007,unresolved,1.4327272727273133,0.7705078125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,5,core,36,32,4608,1,32,1,warm,E minus C,-542.0619999999994,-553.3529999999996,-526.5740000000014,E,-539.8066363636365,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,5,core,36,32,4608,1,32,1,warm,D minus C,-531.4620000000004,-547.253999999999,-519.5250000000005,D,-535.5388181818182,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,5,core,36,32,4608,1,32,1,warm,G minus F,2.2770000000000437,-0.8840000000000146,25.5679999999993,unresolved,12.752272727272695,0.0419921875,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,5,core,36,32,4608,1,32,1,warm,F minus D,-11.793999999999869,-23.766999999999825,-0.19200000000000728,F,-12.244181818181584,0.0244140625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,5,core,36,32,4608,1,32,1,warm,E minus D,-7.049000000000888,-15.989000000000033,5.1919999999995525,unresolved,-4.267818181818257,0.3095703125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,6,core,36,32,4608,1,64,1,warm,E minus C,-1112.2390000000005,-1128.8300000000008,-1085.0820000000012,E,-1106.9087272727272,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,6,core,36,32,4608,1,64,1,warm,D minus C,-1104.9930000000022,-1111.8460000000014,-1073.5089999999964,D,-1094.2364545454552,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,6,core,36,32,4608,1,64,1,warm,G minus F,9.24199999999837,-26.177999999998065,23.49199999999928,unresolved,1.469363636363348,0.8828125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,6,core,36,32,4608,1,64,1,warm,F minus D,-13.38299999999981,-30.641999999998006,33.4900000000016,unresolved,-5.551818181816915,0.560546875,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,6,core,36,32,4608,1,64,1,warm,E minus D,-7.344999999999345,-22.398999999998523,7.401000000001659,unresolved,-12.672272727272023,0.140625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,7,core,36,32,4608,1,128,1,warm,E minus C,-2192.1580000000013,-2233.011999999999,-2170.7850000000017,E,-2202.2377272727276,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,7,core,36,32,4608,1,128,1,warm,D minus C,-2142.385000000002,-2180.4609999999957,-2117.1950000000015,D,-2153.663727272727,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,7,core,36,32,4608,1,128,1,warm,G minus F,-49.84900000000016,-72.27300000000469,-21.55199999999968,G,-45.09681818181823,0.00390625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,7,core,36,32,4608,1,128,1,warm,F minus D,-29.502999999998792,-42.52299999999923,-17.373999999997977,F,-24.150727272727885,0.05078125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,7,core,36,32,4608,1,128,1,warm,E minus D,-57.258999999998196,-75.41800000000148,-19.83599999999933,E,-48.57400000000019,0.0048828125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.8740234375
cuda,8,core,36,32,4608,3,1,1,warm,E minus C,-33.96300000000002,-36.85700000000003,-27.85899999999998,E,-31.444181818181832,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,8,core,36,32,4608,3,1,1,warm,D minus C,-52.942999999999984,-57.45500000000004,-48.26500000000004,D,-52.89163636363639,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,8,core,36,32,4608,3,1,1,warm,G minus F,50.52999999999997,48.250999999999976,59.587999999999965,F,52.56327272727272,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,8,core,36,32,4608,3,1,1,warm,F minus D,-18.660999999999945,-22.122000000000014,-13.092999999999961,F,-18.003636363636357,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,8,core,36,32,4608,3,1,1,warm,E minus D,20.49599999999998,17.079000000000008,28.567000000000007,D,21.447454545454548,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,9,core,36,32,4608,3,2,1,warm,E minus C,-50.471000000000004,-60.61500000000001,-46.754999999999995,E,-53.75890909090908,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,9,core,36,32,4608,3,2,1,warm,D minus C,-107.73500000000001,-111.96499999999992,-101.68100000000004,D,-108.23972727272727,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,9,core,36,32,4608,3,2,1,warm,G minus F,50.771000000000015,47.85400000000004,56.95600000000002,F,27.74863636363636,0.3720703125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,9,core,36,32,4608,3,2,1,warm,F minus D,-16.338999999999942,-25.47100000000006,-5.610000000000014,F,8.771272727272715,1.0,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,9,core,36,32,4608,3,2,1,warm,E minus D,53.08100000000002,49.80799999999999,62.20600000000002,D,54.480818181818194,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,10,core,36,32,4608,3,4,1,warm,E minus C,-76.46900000000005,-86.79199999999992,-70.06900000000019,E,-76.7180909090909,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,10,core,36,32,4608,3,4,1,warm,D minus C,-201.77000000000032,-211.755,-197.50900000000001,D,-203.76936363636366,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,10,core,36,32,4608,3,4,1,warm,G minus F,44.111999999999966,42.79499999999996,55.45600000000013,F,47.29945454545459,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,10,core,36,32,4608,3,4,1,warm,F minus D,-13.513999999999783,-18.230000000000132,-7.958000000000084,F,-14.17454545454543,0.001953125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,10,core,36,32,4608,3,4,1,warm,E minus D,129.32600000000002,114.89899999999989,135.07000000000005,D,127.05127272727276,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,11,core,36,32,4608,3,8,1,warm,E minus C,-143.83599999999956,-166.01999999999953,-133.98900000000003,E,-147.43699999999993,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,11,core,36,32,4608,3,8,1,warm,D minus C,-416.9059999999997,-432.8330000000001,-401.1400000000001,D,-416.5286363636362,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,11,core,36,32,4608,3,8,1,warm,G minus F,53.17899999999963,47.959999999999354,68.71799999999939,F,56.609181818181675,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,11,core,36,32,4608,3,8,1,warm,F minus D,-22.881999999999834,-31.099000000000387,-16.122999999999365,F,-26.654545454545396,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,11,core,36,32,4608,3,8,1,warm,E minus D,271.51900000000023,255.61999999999898,282.9169999999997,D,269.09163636363627,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,12,core,36,32,4608,3,16,1,warm,E minus C,-235.70099999999866,-273.438000000001,-223.05499999999984,E,-246.19654545454605,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,12,core,36,32,4608,3,16,1,warm,D minus C,-815.8490000000002,-854.9430000000011,-794.2419999999997,D,-823.1631818181821,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,12,core,36,32,4608,3,16,1,warm,G minus F,52.24700000000075,32.91799999999921,64.77000000000089,F,48.83672727272737,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,12,core,36,32,4608,3,16,1,warm,F minus D,-8.779999999998836,-15.355999999999312,-2.6210000000005493,F,-16.83636363636325,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,12,core,36,32,4608,3,16,1,warm,E minus D,571.0109999999991,552.259,603.1329999999998,D,576.966636363636,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,13,core,36,32,4608,3,32,1,warm,E minus C,-484.21300000000065,-518.2659999999987,-452.1359999999986,E,-481.35963636363607,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,13,core,36,32,4608,3,32,1,warm,D minus C,-1650.6150000000034,-1679.840000000001,-1629.6359999999995,D,-1653.2430000000002,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,13,core,36,32,4608,3,32,1,warm,G minus F,37.77099999999609,2.222999999997228,73.16400000000067,F,32.10281818181722,0.0908203125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,13,core,36,32,4608,3,32,1,warm,F minus D,6.295000000001892,-47.41100000000006,24.35899999999947,unresolved,-1.920363636363039,0.8974609375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,13,core,36,32,4608,3,32,1,warm,E minus D,1173.1320000000023,1144.7509999999947,1198.9860000000017,D,1171.8833636363643,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,14,core,36,32,4608,3,64,1,warm,E minus C,-966.0499999999902,-1103.1819999999934,-854.5910000000058,E,-978.2480909090893,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,14,core,36,32,4608,3,64,1,warm,D minus C,-3327.962999999996,-3362.8950000000023,-3279.7279999999973,D,-3318.7279999999982,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,14,core,36,32,4608,3,64,1,warm,G minus F,54.018999999998414,-2.8729999999977736,106.06000000000677,unresolved,41.21299999999924,0.287109375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,14,core,36,32,4608,3,64,1,warm,F minus D,20.68600000000879,-22.71900000000096,39.050999999999476,unresolved,21.69563636363736,0.4443359375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,14,core,36,32,4608,3,64,1,warm,E minus D,2314.6590000000015,2259.951000000008,2460.842000000004,D,2340.4799090909087,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,15,core,36,32,4608,3,128,1,warm,E minus C,-1936.6959999999926,-2152.827000000045,-1826.9390000000021,E,-2003.1388181818263,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,15,core,36,32,4608,3,128,1,warm,D minus C,-6641.6219999999885,-6735.225000000017,-6463.354000000003,D,-6637.391090909101,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,15,core,36,32,4608,3,128,1,warm,G minus F,41.74800000000687,-12.257999999997992,147.43199999998615,unresolved,52.00981818180828,0.1083984375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,15,core,36,32,4608,3,128,1,warm,F minus D,23.0030000000188,-59.33100000002378,164.52699999998003,unresolved,40.111454545464355,0.271484375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,15,core,36,32,4608,3,128,1,warm,E minus D,4636.415000000001,4511.346999999994,4729.166999999987,D,4634.252272727275,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,16,core,144,32,18432,1,1,1,warm,E minus C,-17.447000000000003,-21.41900000000001,-15.296999999999997,E,-17.335818181818176,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,16,core,144,32,18432,1,1,1,warm,D minus C,-17.418999999999983,-18.859999999999985,-13.54000000000002,D,-16.39590909090909,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,16,core,144,32,18432,1,1,1,warm,G minus F,8.33299999999997,6.430000000000007,10.85499999999999,F,7.831363636363637,0.0029296875,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,16,core,144,32,18432,1,1,1,warm,F minus D,-1.375,-4.1559999999999775,1.4410000000000025,unresolved,-0.83781818181818,0.5146484375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,16,core,144,32,18432,1,1,1,warm,E minus D,-1.7019999999999982,-3.5769999999999698,3.562999999999988,unresolved,-0.9399090909090856,0.578125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,17,core,144,32,18432,1,2,1,warm,E minus C,-33.79900000000006,-37.04299999999995,-30.684000000000026,E,-33.799727272727296,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,17,core,144,32,18432,1,2,1,warm,D minus C,-35.613,-37.93300000000002,-25.65100000000001,D,-32.342727272727295,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,17,core,144,32,18432,1,2,1,warm,G minus F,13.744,6.911000000000001,20.194000000000017,F,11.628727272727268,0.0068359375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,17,core,144,32,18432,1,2,1,warm,F minus D,-1.0999999999999943,-11.592999999999961,4.6370000000000005,unresolved,-1.9084545454545372,0.5146484375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,17,core,144,32,18432,1,2,1,warm,E minus D,0.44999999999998863,-11.391999999999939,4.227000000000004,unresolved,-1.4570000000000065,0.6171875,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,18,core,144,32,18432,1,4,1,warm,E minus C,-70.61699999999996,-81.54600000000005,-62.502999999999986,E,-71.82100000000001,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,18,core,144,32,18432,1,4,1,warm,D minus C,-67.64999999999998,-79.84000000000003,-63.91199999999992,D,-69.87063636363638,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,18,core,144,32,18432,1,4,1,warm,G minus F,6.743999999999971,-1.5060000000000286,20.04200000000003,unresolved,9.817272727272723,0.0380859375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,18,core,144,32,18432,1,4,1,warm,F minus D,-4.006999999999948,-7.3110000000000355,4.980000000000018,unresolved,-2.142727272727262,0.3955078125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,18,core,144,32,18432,1,4,1,warm,E minus D,-4.169999999999902,-6.032000000000096,3.867999999999938,unresolved,-1.950363636363637,0.283203125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,19,core,144,32,18432,1,8,1,warm,E minus C,-137.39300000000003,-154.5450000000002,-121.79999999999995,E,-123.56772727272731,0.0166015625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,19,core,144,32,18432,1,8,1,warm,D minus C,-148.61400000000015,-174.44700000000012,-138.90599999999995,D,-164.10427272727267,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,19,core,144,32,18432,1,8,1,warm,G minus F,3.3570000000001983,-1.7089999999999463,8.998000000000047,unresolved,4.886727272727285,0.095703125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,19,core,144,32,18432,1,8,1,warm,F minus D,0.553000000000111,-9.745000000000005,7.310999999999922,unresolved,-3.0009999999999866,0.6884765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,19,core,144,32,18432,1,8,1,warm,E minus D,3.9030000000001337,-5.903999999999996,14.979000000000042,unresolved,40.53654545454542,0.52734375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,20,core,144,32,18432,1,16,1,warm,E minus C,-271.4580000000001,-291.9549999999997,-266.26700000000005,E,-280.44445454545445,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,20,core,144,32,18432,1,16,1,warm,D minus C,-279.35799999999995,-290.66800000000035,-266.1450000000002,D,-278.7950909090909,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,20,core,144,32,18432,1,16,1,warm,G minus F,7.629000000000133,-0.5760000000000218,12.393999999999778,unresolved,6.484272727272645,0.037109375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
