device,cells,rank,consumers,arm,mode,block,domain_id,domain_name,gross_mJ,seconds,operations
cpu,2304,32,3,G,write,0,intel-rapl:1:0,dram,7597.612,1.0003126058727503,3340
cpu,2304,32,3,G,idle,0,intel-rapl:0,package-1,47195.741,1.001046136021614,0
cpu,2304,32,3,G,idle,0,intel-rapl:1,package-0,44826.301,1.001046136021614,0
cpu,2304,32,3,G,idle,0,intel-rapl:0:0,dram,6839.972,1.001046136021614,0
cpu,2304,32,3,G,idle,0,intel-rapl:1:0,dram,8965.387,1.001046136021614,0
cpu,2304,32,3,B,write,0,intel-rapl:0,package-1,102750.652,1.0000634146854281,98180
cpu,2304,32,3,B,write,0,intel-rapl:1,package-0,91992.684,1.0000634146854281,98180
cpu,2304,32,3,B,write,0,intel-rapl:0:0,dram,11756.734,1.0000634146854281,98180
cpu,2304,32,3,B,write,0,intel-rapl:1:0,dram,7570.363,1.0000634146854281,98180
cpu,2304,32,3,B,idle,0,intel-rapl:0,package-1,47671.326,1.0010525677353144,0
cpu,2304,32,3,B,idle,0,intel-rapl:1,package-0,45423.346,1.0010525677353144,0
cpu,2304,32,3,B,idle,0,intel-rapl:0:0,dram,6785.795,1.0010525677353144,0
cpu,2304,32,3,B,idle,0,intel-rapl:1:0,dram,9458.629,1.0010525677353144,0
cpu,2304,32,3,B,read,0,intel-rapl:0,package-1,105066.443,1.0011725639924407,18300
cpu,2304,32,3,B,read,0,intel-rapl:1,package-0,98234.245,1.0011725639924407,18300
cpu,2304,32,3,B,read,0,intel-rapl:0:0,dram,11758.678,1.0011725639924407,18300
cpu,2304,32,3,B,read,0,intel-rapl:1:0,dram,7568.053,1.0011725639924407,18300
cpu,2304,32,3,G,write,1,intel-rapl:0,package-1,106718.782,1.0023254938423634,3360
cpu,2304,32,3,G,write,1,intel-rapl:1,package-0,103006.999,1.0023254938423634,3360
cpu,2304,32,3,G,write,1,intel-rapl:0:0,dram,11779.96,1.0023254938423634,3360
cpu,2304,32,3,G,write,1,intel-rapl:1:0,dram,7602.478,1.0023254938423634,3360
cpu,2304,32,3,G,read,1,intel-rapl:0,package-1,109770.226,1.001076559536159,18780
cpu,2304,32,3,G,read,1,intel-rapl:1,package-0,103120.525,1.001076559536159,18780
cpu,2304,32,3,G,read,1,intel-rapl:0:0,dram,11778.093,1.001076559536159,18780
cpu,2304,32,3,G,read,1,intel-rapl:1:0,dram,7592.396,1.001076559536159,18780
cpu,2304,32,3,G,idle,1,intel-rapl:0,package-1,47535.401,1.0010535521432757,0
cpu,2304,32,3,G,idle,1,intel-rapl:1,package-0,45291.693,1.0010535521432757,0
cpu,2304,32,3,G,idle,1,intel-rapl:0:0,dram,7062.113,1.0010535521432757,0
cpu,2304,32,3,G,idle,1,intel-rapl:1:0,dram,8417.968,1.0010535521432757,0
cpu,2304,32,3,E,idle,1,intel-rapl:0,package-1,47185.487,1.0010532401502132,0
cpu,2304,32,3,E,idle,1,intel-rapl:1,package-0,44828.743,1.0010532401502132,0
cpu,2304,32,3,E,idle,1,intel-rapl:0:0,dram,6889.314,1.0010532401502132,0
cpu,2304,32,3,E,idle,1,intel-rapl:1:0,dram,9691.862,1.0010532401502132,0
cpu,2304,32,3,E,write,1,intel-rapl:0,package-1,100903.062,1.0005490677431226,7840
cpu,2304,32,3,E,write,1,intel-rapl:1,package-0,97878.411,1.0005490677431226,7840
cpu,2304,32,3,E,write,1,intel-rapl:0:0,dram,11764.736,1.0005490677431226,7840
cpu,2304,32,3,E,write,1,intel-rapl:1:0,dram,7588.738,1.0005490677431226,7840
cpu,2304,32,3,E,read,1,intel-rapl:0,package-1,107949.37,1.0021353662014008,8970
cpu,2304,32,3,E,read,1,intel-rapl:1,package-0,103062.786,1.0021353662014008,8970
cpu,2304,32,3,E,read,1,intel-rapl:0:0,dram,11772.968,1.0021353662014008,8970
cpu,2304,32,3,E,read,1,intel-rapl:1:0,dram,7612.286,1.0021353662014008,8970
cpu,2304,32,3,B,idle,1,intel-rapl:0,package-1,48534.178,1.0010583736002445,0
cpu,2304,32,3,B,idle,1,intel-rapl:1,package-0,46440.067,1.0010583736002445,0
cpu,2304,32,3,B,idle,1,intel-rapl:0:0,dram,7035.889,1.0010583736002445,0
cpu,2304,32,3,B,idle,1,intel-rapl:1:0,dram,9733.447,1.0010583736002445,0
cpu,2304,32,3,B,read,1,intel-rapl:0,package-1,105226.537,1.001142936758697,18480
cpu,2304,32,3,B,read,1,intel-rapl:1,package-0,98393.974,1.001142936758697,18480
cpu,2304,32,3,B,read,1,intel-rapl:0:0,dram,11778.399,1.001142936758697,18480
cpu,2304,32,3,B,read,1,intel-rapl:1:0,dram,7586.597,1.001142936758697,18480
cpu,2304,32,3,B,write,1,intel-rapl:0,package-1,106754.609,1.0000376300886273,100950
cpu,2304,32,3,B,write,1,intel-rapl:1,package-0,102901.043,1.0000376300886273,100950
cpu,2304,32,3,B,write,1,intel-rapl:0:0,dram,11748.028,1.0000376300886273,100950
cpu,2304,32,3,B,write,1,intel-rapl:1:0,dram,7585.021,1.0000376300886273,100950
cpu,2304,32,3,D,idle,1,intel-rapl:0,package-1,47566.956,1.001041904091835,0
cpu,2304,32,3,D,idle,1,intel-rapl:1,package-0,45212.042,1.001041904091835,0
cpu,2304,32,3,D,idle,1,intel-rapl:0:0,dram,6771.612,1.001041904091835,0
cpu,2304,32,3,D,idle,1,intel-rapl:1:0,dram,8947.868,1.001041904091835,0
cpu,2304,32,3,D,write,1,intel-rapl:0,package-1,100765.0,1.0004236521199346,8910
cpu,2304,32,3,D,write,1,intel-rapl:1,package-0,98526.481,1.0004236521199346,8910
cpu,2304,32,3,D,write,1,intel-rapl:0:0,dram,11761.416,1.0004236521199346,8910
cpu,2304,32,3,D,write,1,intel-rapl:1:0,dram,7582.298,1.0004236521199346,8910
cpu,2304,32,3,D,read,1,intel-rapl:0,package-1,106118.747,1.0070473244413733,3630
cpu,2304,32,3,D,read,1,intel-rapl:1,package-0,103366.313,1.0070473244413733,3630
cpu,2304,32,3,D,read,1,intel-rapl:0:0,dram,11836.6,1.0070473244413733,3630
cpu,2304,32,3,D,read,1,intel-rapl:1:0,dram,7626.224,1.0070473244413733,3630
cpu,2304,32,3,A,idle,1,intel-rapl:0,package-1,47272.645,1.0010602995753288,0
cpu,2304,32,3,A,idle,1,intel-rapl:1,package-0,44840.522,1.0010602995753288,0
cpu,2304,32,3,A,idle,1,intel-rapl:0:0,dram,6994.395,1.0010602995753288,0
cpu,2304,32,3,A,idle,1,intel-rapl:1:0,dram,8868.584,1.0010602995753288,0
cpu,2304,32,3,A,write,1,intel-rapl:0,package-1,102858.99,1.0002622473984957,4210
cpu,2304,32,3,A,write,1,intel-rapl:1,package-0,98175.713,1.0002622473984957,4210
cpu,2304,32,3,A,write,1,intel-rapl:0:0,dram,11768.714,1.0002622473984957,4210
cpu,2304,32,3,A,write,1,intel-rapl:1:0,dram,7574.204,1.0002622473984957,4210
cpu,2304,32,3,A,read,1,intel-rapl:0,package-1,109524.561,1.0012063076719642,18780
cpu,2304,32,3,A,read,1,intel-rapl:1,package-0,102751.385,1.0012063076719642,18780
cpu,2304,32,3,A,read,1,intel-rapl:0:0,dram,11766.343,1.0012063076719642,18780
cpu,2304,32,3,A,read,1,intel-rapl:1:0,dram,7589.672,1.0012063076719642,18780
cpu,2304,32,3,F,idle,1,intel-rapl:0,package-1,47621.887,1.001061625778675,0
cpu,2304,32,3,F,idle,1,intel-rapl:1,package-0,45111.03,1.001061625778675,0
cpu,2304,32,3,F,idle,1,intel-rapl:0:0,dram,6801.156,1.001061625778675,0
cpu,2304,32,3,F,idle,1,intel-rapl:1:0,dram,8720.771,1.001061625778675,0
cpu,2304,32,3,F,write,1,intel-rapl:0,package-1,100996.69,1.0002248426899314,7900
cpu,2304,32,3,F,write,1,intel-rapl:1,package-0,98250.054,1.0002248426899314,7900
cpu,2304,32,3,F,write,1,intel-rapl:0:0,dram,11769.081,1.0002248426899314,7900
cpu,2304,32,3,F,write,1,intel-rapl:1:0,dram,7574.28,1.0002248426899314,7900
cpu,2304,32,3,F,read,1,intel-rapl:0,package-1,108024.87,1.0021299310028553,9000
cpu,2304,32,3,F,read,1,intel-rapl:1,package-0,102837.871,1.0021299310028553,9000
cpu,2304,32,3,F,read,1,intel-rapl:0:0,dram,11784.963,1.0021299310028553,9000
cpu,2304,32,3,F,read,1,intel-rapl:1:0,dram,7585.908,1.0021299310028553,9000
cpu,2304,32,3,C,read,1,intel-rapl:0,package-1,107802.519,1.002798106521368,7260
cpu,2304,32,3,C,read,1,intel-rapl:1,package-0,103254.496,1.002798106521368,7260
cpu,2304,32,3,C,read,1,intel-rapl:0:0,dram,11797.034,1.002798106521368,7260
cpu,2304,32,3,C,read,1,intel-rapl:1:0,dram,7594.644,1.002798106521368,7260
cpu,2304,32,3,C,idle,1,intel-rapl:0,package-1,47950.561,1.0010542273521423,0
cpu,2304,32,3,C,idle,1,intel-rapl:1,package-0,45651.495,1.0010542273521423,0
cpu,2304,32,3,C,idle,1,intel-rapl:0:0,dram,7002.428,1.0010542273521423,0
cpu,2304,32,3,C,idle,1,intel-rapl:1:0,dram,8082.149,1.0010542273521423,0
cpu,2304,32,3,C,write,1,intel-rapl:0,package-1,100902.146,1.000496561639011,8960
cpu,2304,32,3,C,write,1,intel-rapl:1,package-0,98193.84,1.000496561639011,8960
cpu,2304,32,3,C,write,1,intel-rapl:0:0,dram,11752.634,1.000496561639011,8960
cpu,2304,32,3,C,write,1,intel-rapl:1:0,dram,7580.737,1.000496561639011,8960
cpu,2304,32,3,A,idle,2,intel-rapl:0,package-1,49022.519,1.001048170030117,0
cpu,2304,32,3,A,idle,2,intel-rapl:1,package-0,46925.6,1.001048170030117,0
cpu,2304,32,3,A,idle,2,intel-rapl:0:0,dram,7132.202,1.001048170030117,0
cpu,2304,32,3,A,idle,2,intel-rapl:1:0,dram,8007.163,1.001048170030117,0
cpu,2304,32,3,A,read,2,intel-rapl:0,package-1,105098.18,1.0013677207753062,18150
cpu,2304,32,3,A,read,2,intel-rapl:1,package-0,98600.09,1.0013677207753062,18150
cpu,2304,32,3,A,read,2,intel-rapl:0:0,dram,11787.64,1.0013677207753062,18150
cpu,2304,32,3,A,read,2,intel-rapl:1:0,dram,7590.774,1.0013677207753062,18150
cpu,2304,32,3,A,write,2,intel-rapl:0,package-1,107176.545,1.0014163302257657,4220
cpu,2304,32,3,A,write,2,intel-rapl:1,package-0,102880.657,1.0014163302257657,4220
cpu,2304,32,3,A,write,2,intel-rapl:0:0,dram,11787.885,1.0014163302257657,4220
cpu,2304,32,3,A,write,2,intel-rapl:1:0,dram,7596.205,1.0014163302257657,4220
cpu,2304,32,3,B,read,2,intel-rapl:0,package-1,109469.263,1.001295299269259,18990
cpu,2304,32,3,B,read,2,intel-rapl:1,package-0,102905.254,1.001295299269259,18990
cpu,2304,32,3,B,read,2,intel-rapl:0:0,dram,11776.808,1.001295299269259,18990
cpu,2304,32,3,B,read,2,intel-rapl:1:0,dram,7582.389,1.001295299269259,18990
cpu,2304,32,3,B,idle,2,intel-rapl:0,package-1,47752.136,1.0010513002052903,0
cpu,2304,32,3,B,idle,2,intel-rapl:1,package-0,45454.901,1.0010513002052903,0
cpu,2304,32,3,B,idle,2,intel-rapl:0:0,dram,6637.109,1.0010513002052903,0
cpu,2304,32,3,B,idle,2,intel-rapl:1:0,dram,8296.762,1.0010513002052903,0
cpu,2304,32,3,B,write,2,intel-rapl:0,package-1,102659.222,1.0000079469755292,98520
cpu,2304,32,3,B,write,2,intel-rapl:1,package-0,98546.073,1.0000079469755292,98520
cpu,2304,32,3,B,write,2,intel-rapl:0:0,dram,11768.898,1.0000079469755292,98520
cpu,2304,32,3,B,write,2,intel-rapl:1:0,dram,7570.746,1.0000079469755292,98520
cpu,2304,32,3,G,idle,2,intel-rapl:0,package-1,47291.688,1.0010588793084025,0
cpu,2304,32,3,G,idle,2,intel-rapl:1,package-0,44821.907,1.0010588793084025,0
cpu,2304,32,3,G,idle,2,intel-rapl:0:0,dram,6040.379,1.0010588793084025,0
cpu,2304,32,3,G,idle,2,intel-rapl:1:0,dram,9986.968,1.0010588793084025,0
cpu,2304,32,3,G,write,2,intel-rapl:0,package-1,101901.106,1.0011664545163512,3360
cpu,2304,32,3,G,write,2,intel-rapl:1,package-0,98083.367,1.0011664545163512,3360
cpu,2304,32,3,G,write,2,intel-rapl:0:0,dram,11768.867,1.0011664545163512,3360
cpu,2304,32,3,G,write,2,intel-rapl:1:0,dram,7613.908,1.0011664545163512,3360
cpu,2304,32,3,G,read,2,intel-rapl:0,package-1,109775.232,1.0013427883386612,18240
cpu,2304,32,3,G,read,2,intel-rapl:1,package-0,102891.46,1.0013427883386612,18240
cpu,2304,32,3,G,read,2,intel-rapl:0:0,dram,11778.72,1.0013427883386612,18240
cpu,2304,32,3,G,read,2,intel-rapl:1:0,dram,7596.634,1.0013427883386612,18240
cpu,2304,32,3,F,write,2,intel-rapl:0,package-1,105509.373,1.0011129695922136,8020
cpu,2304,32,3,F,write,2,intel-rapl:1,package-0,102867.412,1.0011129695922136,8020
cpu,2304,32,3,F,write,2,intel-rapl:0:0,dram,11780.694,1.0011129695922136,8020
cpu,2304,32,3,F,write,2,intel-rapl:1:0,dram,7589.396,1.0011129695922136,8020
cpu,2304,32,3,F,idle,2,intel-rapl:0,package-1,51594.412,1.001057656481862,0
cpu,2304,32,3,F,idle,2,intel-rapl:1,package-0,53202.806,1.001057656481862,0
cpu,2304,32,3,F,idle,2,intel-rapl:0:0,dram,6421.104,1.001057656481862,0
cpu,2304,32,3,F,idle,2,intel-rapl:1:0,dram,8727.013,1.001057656481862,0
cpu,2304,32,3,F,read,2,intel-rapl:0,package-1,103384.378,1.0013300329446793,8730
cpu,2304,32,3,F,read,2,intel-rapl:1,package-0,98524.711,1.0013300329446793,8730
cpu,2304,32,3,F,read,2,intel-rapl:0:0,dram,11762.074,1.0013300329446793,8730
cpu,2304,32,3,F,read,2,intel-rapl:1:0,dram,7610.816,1.0013300329446793,8730
cpu,2304,32,3,C,write,2,intel-rapl:0,package-1,105176.976,1.000805783085525,9070
cpu,2304,32,3,C,write,2,intel-rapl:1,package-0,102882.183,1.000805783085525,9070
cpu,2304,32,3,C,write,2,intel-rapl:0:0,dram,11776.594,1.000805783085525,9070
cpu,2304,32,3,C,write,2,intel-rapl:1:0,dram,7602.646,1.000805783085525,9070
cpu,2304,32,3,C,read,2,intel-rapl:0,package-1,107977.141,1.003694798797369,7260
cpu,2304,32,3,C,read,2,intel-rapl:1,package-0,103137.187,1.003694798797369,7260
cpu,2304,32,3,C,read,2,intel-rapl:0:0,dram,11803.552,1.003694798797369,7260
cpu,2304,32,3,C,read,2,intel-rapl:1:0,dram,7636.704,1.003694798797369,7260
cpu,2304,32,3,C,idle,2,intel-rapl:0,package-1,47039.613,1.0010461127385497,0
cpu,2304,32,3,C,idle,2,intel-rapl:1,package-0,44545.845,1.0010461127385497,0
cpu,2304,32,3,C,idle,2,intel-rapl:0:0,dram,6496.456,1.0010461127385497,0
cpu,2304,32,3,C,idle,2,intel-rapl:1:0,dram,8807.047,1.0010461127385497,0
cpu,2304,32,3,D,read,2,intel-rapl:0,package-1,101369.126,1.0043117953464389,3630
cpu,2304,32,3,D,read,2,intel-rapl:1,package-0,99174.246,1.0043117953464389,3630
cpu,2304,32,3,D,read,2,intel-rapl:0:0,dram,11801.885,1.0043117953464389,3630
cpu,2304,32,3,D,read,2,intel-rapl:1:0,dram,7609.364,1.0043117953464389,3630
cpu,2304,32,3,D,write,2,intel-rapl:0,package-1,105409.276,1.0009034099057317,9030
cpu,2304,32,3,D,write,2,intel-rapl:1,package-0,103000.957,1.0009034099057317,9030
cpu,2304,32,3,D,write,2,intel-rapl:0:0,dram,11764.981,1.0009034099057317,9030
cpu,2304,32,3,D,write,2,intel-rapl:1:0,dram,7590.07,1.0009034099057317,9030
cpu,2304,32,3,D,idle,2,intel-rapl:0,package-1,48587.583,1.0010588066652417,0
cpu,2304,32,3,D,idle,2,intel-rapl:1,package-0,46140.446,1.0010588066652417,0
cpu,2304,32,3,D,idle,2,intel-rapl:0:0,dram,6347.833,1.0010588066652417,0
cpu,2304,32,3,D,idle,2,intel-rapl:1:0,dram,9072.411,1.0010588066652417,0
cpu,2304,32,3,E,read,2,intel-rapl:0,package-1,103611.674,1.0013487171381712,8610
cpu,2304,32,3,E,read,2,intel-rapl:1,package-0,98371.758,1.0013487171381712,8610
cpu,2304,32,3,E,read,2,intel-rapl:0:0,dram,11767.138,1.0013487171381712,8610
cpu,2304,32,3,E,read,2,intel-rapl:1:0,dram,7584.409,1.0013487171381712,8610
cpu,2304,32,3,E,idle,2,intel-rapl:0,package-1,48474.851,1.0010460782796144,0
cpu,2304,32,3,E,idle,2,intel-rapl:1,package-0,46288.883,1.0010460782796144,0
cpu,2304,32,3,E,idle,2,intel-rapl:0:0,dram,6743.797,1.0010460782796144,0
cpu,2304,32,3,E,idle,2,intel-rapl:1:0,dram,9404.42,1.0010460782796144,0
cpu,2304,32,3,E,write,2,intel-rapl:0,package-1,101465.621,1.0012150732800364,7900
cpu,2304,32,3,E,write,2,intel-rapl:1,package-0,98172.722,1.0012150732800364,7900
cpu,2304,32,3,E,write,2,intel-rapl:0:0,dram,11756.397,1.0012150732800364,7900
cpu,2304,32,3,E,write,2,intel-rapl:1:0,dram,7595.119,1.0012150732800364,7900
cpu,2304,32,3,D,write,3,intel-rapl:0,package-1,105553.257,1.0010146088898182,9070
cpu,2304,32,3,D,write,3,intel-rapl:1,package-0,102637.799,1.0010146088898182,9070
cpu,2304,32,3,D,write,3,intel-rapl:0:0,dram,11760.452,1.0010146088898182,9070
cpu,2304,32,3,D,write,3,intel-rapl:1:0,dram,7582.19,1.0010146088898182,9070
cpu,2304,32,3,D,read,3,intel-rapl:0,package-1,106201.755,1.0080281300470233,3630
cpu,2304,32,3,D,read,3,intel-rapl:1,package-0,103620.401,1.0080281300470233,3630
cpu,2304,32,3,D,read,3,intel-rapl:0:0,dram,11847.784,1.0080281300470233,3630
cpu,2304,32,3,D,read,3,intel-rapl:1:0,dram,7628.84,1.0080281300470233,3630
cpu,2304,32,3,D,idle,3,intel-rapl:0,package-1,48628.965,1.0010580699890852,0
cpu,2304,32,3,D,idle,3,intel-rapl:1,package-0,46442.508,1.0010580699890852,0
cpu,2304,32,3,D,idle,3,intel-rapl:0:0,dram,6890.202,1.0010580699890852,0
cpu,2304,32,3,D,idle,3,intel-rapl:1:0,dram,8591.806,1.0010580699890852,0
cpu,2304,32,3,E,write,3,intel-rapl:0,package-1,100958.848,1.0007369918748736,8080
cpu,2304,32,3,E,write,3,intel-rapl:1,package-0,99013.235,1.0007369918748736,8080
cpu,2304,32,3,E,write,3,intel-rapl:0:0,dram,11771.973,1.0007369918748736,8080
cpu,2304,32,3,E,write,3,intel-rapl:1:0,dram,7599.831,1.0007369918748736,8080
cpu,2304,32,3,E,idle,3,intel-rapl:0,package-1,48039.244,1.0010450491681695,0
cpu,2304,32,3,E,idle,3,intel-rapl:1,package-0,45668.584,1.0010450491681695,0
cpu,2304,32,3,E,idle,3,intel-rapl:0:0,dram,7121.232,1.0010450491681695,0
cpu,2304,32,3,E,idle,3,intel-rapl:1:0,dram,8423.476,1.0010450491681695,0
cpu,2304,32,3,E,read,3,intel-rapl:0,package-1,103905.74,1.0024956641718745,8760
cpu,2304,32,3,E,read,3,intel-rapl:1,package-0,98828.971,1.0024956641718745,8760
cpu,2304,32,3,E,read,3,intel-rapl:0:0,dram,11777.053,1.0024956641718745,8760
cpu,2304,32,3,E,read,3,intel-rapl:1:0,dram,7590.774,1.0024956641718745,8760
cpu,2304,32,3,C,idle,3,intel-rapl:0,package-1,48722.104,1.0010598124936223,0
cpu,2304,32,3,C,idle,3,intel-rapl:1,package-0,46601.992,1.0010598124936223,0
cpu,2304,32,3,C,idle,3,intel-rapl:0:0,dram,6849.535,1.0010598124936223,0
cpu,2304,32,3,C,idle,3,intel-rapl:1:0,dram,9095.498,1.0010598124936223,0
cpu,2304,32,3,C,read,3,intel-rapl:0,package-1,103260.844,1.0011793952435255,7020
cpu,2304,32,3,C,read,3,intel-rapl:1,package-0,98756.461,1.0011793952435255,7020
cpu,2304,32,3,C,read,3,intel-rapl:0:0,dram,11770.274,1.0011793952435255,7020
cpu,2304,32,3,C,read,3,intel-rapl:1:0,dram,7577.325,1.0011793952435255,7020
cpu,2304,32,3,C,write,3,intel-rapl:0,package-1,105175.207,1.0004865592345595,9110
cpu,2304,32,3,C,write,3,intel-rapl:1,package-0,102682.232,1.0004865592345595,9110
cpu,2304,32,3,C,write,3,intel-rapl:0:0,dram,11749.987,1.0004865592345595,9110
cpu,2304,32,3,C,write,3,intel-rapl:1:0,dram,7567.35,1.0004865592345595,9110
cpu,2304,32,3,F,idle,3,intel-rapl:0,package-1,49429.5,1.001046596094966,0
cpu,2304,32,3,F,idle,3,intel-rapl:1,package-0,47715.088,1.001046596094966,0
cpu,2304,32,3,F,idle,3,intel-rapl:0:0,dram,6631.495,1.001046596094966,0
cpu,2304,32,3,F,idle,3,intel-rapl:1:0,dram,9201.374,1.001046596094966,0
cpu,2304,32,3,F,write,3,intel-rapl:0,package-1,101061.204,1.0001941081136465,7900
cpu,2304,32,3,F,write,3,intel-rapl:1,package-0,98649.833,1.0001941081136465,7900
cpu,2304,32,3,F,write,3,intel-rapl:0:0,dram,11748.136,1.0001941081136465,7900
cpu,2304,32,3,F,write,3,intel-rapl:1:0,dram,7584.455,1.0001941081136465,7900
cpu,2304,32,3,F,read,3,intel-rapl:0,package-1,108021.635,1.000736108981073,8850
cpu,2304,32,3,F,read,3,intel-rapl:1,package-0,102930.705,1.000736108981073,8850
cpu,2304,32,3,F,read,3,intel-rapl:0:0,dram,11760.391,1.000736108981073,8850
cpu,2304,32,3,F,read,3,intel-rapl:1:0,dram,7597.384,1.000736108981073,8850
cpu,2304,32,3,B,write,3,intel-rapl:0,package-1,106939.545,1.0000266954302788,99940
cpu,2304,32,3,B,write,3,intel-rapl:1,package-0,102822.735,1.0000266954302788,99940
cpu,2304,32,3,B,write,3,intel-rapl:0:0,dram,11754.485,1.0000266954302788,99940
cpu,2304,32,3,B,write,3,intel-rapl:1:0,dram,7584.133,1.0000266954302788,99940
cpu,2304,32,3,B,read,3,intel-rapl:0,package-1,109775.72,1.000835976563394,18810
cpu,2304,32,3,B,read,3,intel-rapl:1,package-0,102991.07,1.000835976563394,18810
cpu,2304,32,3,B,read,3,intel-rapl:0:0,dram,11772.493,1.000835976563394,18810
cpu,2304,32,3,B,read,3,intel-rapl:1:0,dram,7574.617,1.000835976563394,18810
cpu,2304,32,3,B,idle,3,intel-rapl:0,package-1,49272.884,1.0010604597628117,0
cpu,2304,32,3,B,idle,3,intel-rapl:1,package-0,47128.114,1.0010604597628117,0
cpu,2304,32,3,B,idle,3,intel-rapl:0:0,dram,7212.619,1.0010604597628117,0
cpu,2304,32,3,B,idle,3,intel-rapl:1:0,dram,7738.495,1.0010604597628117,0
cpu,2304,32,3,A,idle,3,intel-rapl:0,package-1,47180.727,1.0010677371174097,0
cpu,2304,32,3,A,idle,3,intel-rapl:1,package-0,44892.036,1.0010677371174097,0
cpu,2304,32,3,A,idle,3,intel-rapl:0:0,dram,6626.965,1.0010677371174097,0
cpu,2304,32,3,A,idle,3,intel-rapl:1:0,dram,8520.31,1.0010677371174097,0
cpu,2304,32,3,A,write,3,intel-rapl:0,package-1,102720.074,1.0022238017991185,4180
cpu,2304,32,3,A,write,3,intel-rapl:1,package-0,98567.313,1.0022238017991185,4180
cpu,2304,32,3,A,write,3,intel-rapl:0:0,dram,11780.939,1.0022238017991185,4180
cpu,2304,32,3,A,write,3,intel-rapl:1:0,dram,7609.424,1.0022238017991185,4180
cpu,2304,32,3,A,read,3,intel-rapl:0,package-1,109725.305,1.000405571423471,18600
cpu,2304,32,3,A,read,3,intel-rapl:1,package-0,102680.035,1.000405571423471,18600
cpu,2304,32,3,A,read,3,intel-rapl:0:0,dram,11776.517,1.000405571423471,18600
cpu,2304,32,3,A,read,3,intel-rapl:1:0,dram,7584.47,1.000405571423471,18600
cpu,2304,32,3,G,read,3,intel-rapl:0,package-1,109621.24,1.0008912468329072,18690
cpu,2304,32,3,G,read,3,intel-rapl:1,package-0,102821.575,1.0008912468329072,18690
cpu,2304,32,3,G,read,3,intel-rapl:0:0,dram,11786.08,1.0008912468329072,18690
cpu,2304,32,3,G,read,3,intel-rapl:1:0,dram,7597.368,1.0008912468329072,18690
cpu,2304,32,3,G,idle,3,intel-rapl:0,package-1,49677.852,1.001057648099959,0
cpu,2304,32,3,G,idle,3,intel-rapl:1,package-0,50657.158,1.001057648099959,0
cpu,2304,32,3,G,idle,3,intel-rapl:0:0,dram,6315.304,1.001057648099959,0
cpu,2304,32,3,G,idle,3,intel-rapl:1:0,dram,8454.948,1.001057648099959,0
cpu,2304,32,3,G,write,3,intel-rapl:0,package-1,101823.042,1.0002258913591504,3380
cpu,2304,32,3,G,write,3,intel-rapl:1,package-0,98348.625,1.0002258913591504,3380
cpu,2304,32,3,G,write,3,intel-rapl:0:0,dram,11762.12,1.0002258913591504,3380
cpu,2304,32,3,G,write,3,intel-rapl:1:0,dram,7577.386,1.0002258913591504,3380
cpu,2304,32,3,G,read,4,intel-rapl:0,package-1,109847.497,1.0014053341001272,18660
cpu,2304,32,3,G,read,4,intel-rapl:1,package-0,102805.889,1.0014053341001272,18660
cpu,2304,32,3,G,read,4,intel-rapl:0:0,dram,11768.118,1.0014053341001272,18660
cpu,2304,32,3,G,read,4,intel-rapl:1:0,dram,7589.948,1.0014053341001272,18660
cpu,2304,32,3,G,write,4,intel-rapl:0,package-1,106285.8,1.0013429429382086,3360
cpu,2304,32,3,G,write,4,intel-rapl:1,package-0,102780.011,1.0013429429382086,3360
cpu,2304,32,3,G,write,4,intel-rapl:0:0,dram,11776.211,1.0013429429382086,3360
cpu,2304,32,3,G,write,4,intel-rapl:1:0,dram,7587.193,1.0013429429382086,3360
cpu,2304,32,3,G,idle,4,intel-rapl:0,package-1,47625.671,1.0010572457686067,0
cpu,2304,32,3,G,idle,4,intel-rapl:1,package-0,45276.861,1.0010572457686067,0
cpu,2304,32,3,G,idle,4,intel-rapl:0:0,dram,6552.99,1.0010572457686067,0
cpu,2304,32,3,G,idle,4,intel-rapl:1:0,dram,8845.435,1.0010572457686067,0
cpu,2304,32,3,C,idle,4,intel-rapl:0,package-1,47919.982,1.0010613463819027,0
cpu,2304,32,3,C,idle,4,intel-rapl:1,package-0,45538.396,1.0010613463819027,0
cpu,2304,32,3,C,idle,4,intel-rapl:0:0,dram,7094.809,1.0010613463819027,0
cpu,2304,32,3,C,idle,4,intel-rapl:1:0,dram,9085.186,1.0010613463819027,0
cpu,2304,32,3,C,read,4,intel-rapl:0,package-1,103681.681,1.0041090827435255,7050
cpu,2304,32,3,C,read,4,intel-rapl:1,package-0,98712.455,1.0041090827435255,7050
cpu,2304,32,3,C,read,4,intel-rapl:0:0,dram,11794.555,1.0041090827435255,7050
cpu,2304,32,3,C,read,4,intel-rapl:1:0,dram,7624.801,1.0041090827435255,7050
cpu,2304,32,3,C,write,4,intel-rapl:0,package-1,105396.52,1.0011274982243776,9020
cpu,2304,32,3,C,write,4,intel-rapl:1,package-0,102735.211,1.0011274982243776,9020
cpu,2304,32,3,C,write,4,intel-rapl:0:0,dram,11759.688,1.0011274982243776,9020
cpu,2304,32,3,C,write,4,intel-rapl:1:0,dram,7601.545,1.0011274982243776,9020
cpu,2304,32,3,E,read,4,intel-rapl:0,package-1,107864.897,1.0006943736225367,9000
cpu,2304,32,3,E,read,4,intel-rapl:1,package-0,102813.152,1.0006943736225367,9000
