encoder,rung,age,n,latent_minus_symbolic,ci_low,ci_high,source_main,source_baseline
CLIP,jpeg_q75_224,2,90,-0.2650285187474545,-0.38467349586816246,-0.14530515456309906,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q75_224,3,90,-0.229678529465363,-0.3641294405297694,-0.10516534586218396,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q75_224,5,90,-0.12570152886575153,-0.2781143648060147,0.011996401897282209,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q75_224,8,90,0.005018172980753022,-0.1587446581539933,0.1503740356718142,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q75_224,12,90,0.12617280136690712,-0.02372934844945223,0.2563398000457879,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q75_224,20,90,0.2597857123555172,0.0941975391357852,0.43932547794806026,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q75_224,30,88,0.4125100707017937,0.19847567921939843,0.6633780021230079,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q75_224,40,81,0.47541403361365253,0.19367806929409617,0.8307118082222118,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q10_518,0,90,1.8804745882200198,1.3945464071393332,2.576855150145008,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q10_518,1,90,2.0762707132212754,1.5676442450097148,2.8584887079069574,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q10_518,2,90,2.151174507025479,1.6102394556030304,2.955137392619607,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q10_518,3,90,2.2494922719290154,1.694935129738678,3.075856677262267,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q10_518,5,90,2.2679588494071954,1.7072048117488596,3.150184017385383,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q10_518,8,90,2.258847891771937,1.6858991608166016,3.1524913162303014,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q10_518,12,90,2.3369778988257988,1.7305301163400855,3.3170130545339447,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q10_518,20,90,2.1643778209894,1.562430416189905,3.127642817476388,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q10_518,30,88,1.927980180398574,1.3679299512933747,2.808127320179271,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q10_518,40,81,1.9450576499037902,1.3645038372760634,2.8378668175093376,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q25_518,0,90,-0.2309974521570174,-0.34980101409202996,-0.10752163050852095,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q25_518,1,90,-0.13530338973980993,-0.28351367557029455,0.02424270655229111,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q25_518,2,90,-0.07153603052182278,-0.22930942983484257,0.09601082154635841,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q25_518,3,90,0.018177141893365167,-0.1424513606713847,0.18190478463121482,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q25_518,5,90,0.12623889110780406,-0.05224825965001511,0.30216439015846264,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q25_518,8,90,0.29919137688733854,0.11350815358763416,0.4819362251134317,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q25_518,12,90,0.4468461593425713,0.2556166938103087,0.6551361864205131,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q25_518,20,90,0.5494087828389127,0.34485445742209714,0.8254684410828669,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q25_518,30,88,0.6235218509590101,0.3775447371234909,0.9343950072898253,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q25_518,40,81,0.8099124162161382,0.4767791261492439,1.2906212724275092,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q50_518,0,90,-0.27502234279575366,-0.35663052860456207,-0.20428867945041243,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q50_518,1,90,-0.29790222025877494,-0.4088403795145554,-0.202551835560175,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q50_518,2,90,-0.2751692159629163,-0.3932692809180491,-0.15592597699609187,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q50_518,3,90,-0.23194348339230303,-0.3589449613923687,-0.11191007694487944,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q50_518,5,90,-0.16881987855679065,-0.32013767196112247,-0.026415414970638325,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q50_518,8,90,-0.06710053750160916,-0.22789057234478755,0.07970355244974549,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q50_518,12,90,0.0822095925044416,-0.0674062789322712,0.20855888999896416,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q50_518,20,90,0.19705332604316306,0.04150356466369081,0.3386249359807112,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q50_518,30,88,0.26997276030393125,0.08257659757434807,0.46898500829221434,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q50_518,40,81,0.33431114251113025,0.08394275176407444,0.6231794115081043,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q75_518,0,90,-0.23223819887946529,-0.29901636877781024,-0.175267634915072,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q75_518,1,90,-0.26855173852926806,-0.35325898251876975,-0.1824798601993179,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q75_518,2,90,-0.27077286657610744,-0.37118830667391023,-0.17067402495082887,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q75_518,3,90,-0.245319423847061,-0.3561695141408408,-0.13847027296005546,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q75_518,5,90,-0.17995554131797953,-0.3127532552574853,-0.057796128131544874,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q75_518,8,90,-0.09246172652291296,-0.24223758566517214,0.042271458479659615,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q75_518,12,90,0.049626378083582945,-0.08153396819981307,0.16512048200243826,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q75_518,20,90,0.14136599197465483,0.020928343510078013,0.26080393660764456,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q75_518,30,88,0.23953680189442683,0.06993644177165029,0.4267832297996882,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q75_518,40,81,0.22648461329727798,0.009349425594802323,0.46356372963465353,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q95_518,0,90,-0.20085463346284949,-0.2513193128837542,-0.15586265737753577,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q95_518,1,90,-0.27088952365451746,-0.3518668569543171,-0.19464939749047688,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q95_518,2,90,-0.27938891683778333,-0.3708050497243611,-0.18716350327356363,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q95_518,3,90,-0.2625786013654883,-0.37379641176084033,-0.15422025725577015,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q95_518,5,90,-0.21648240554045278,-0.34779364725873485,-0.09146116703890855,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q95_518,8,90,-0.148884705321639,-0.30826701440093096,-0.0005733191822608595,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q95_518,12,90,-0.02403092873478818,-0.15942241342574748,0.09221133090527753,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q95_518,20,90,0.09903551930058807,-0.03438345026671415,0.2230942250301514,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q95_518,30,88,0.18710488171339623,0.02779795200117538,0.35657425776278384,e21_clip.json,e21_floor_clip.json
CLIP,jpeg_q95_518,40,81,0.19349927800902944,-0.02534753270496861,0.4159410031727232,e21_clip.json,e21_floor_clip.json
